route,week,sales,level_shifts,season_negative,season_positive,route4_out1,route6_sdum1,route6_sdum2,route6_sdum3,total_price,reg_price,tpr,temp_dep,yt_views,yt_views_1,paid_search_imps,display_imps,email_open,tv,tv_1,tv_2,tv_3,tv_4,tv_5,ooh_1,news,news_1,news_2,radio,radio_1,radio_2,total_mag,total_mag_1,total_mag_2,departures,comp1_ooh,comp2_tv,comp2_tmag_1,comp3_tv_1
ROUTE7,2015-19,3759.999999,0.09885314,0,0.233840437,0,0,0,0,-0.216602182,-0.214757342,0,0,0.290421264,0.270888237,1.5398262,12.56617571,0.26946225,0,0,0,0,0,0,1.9345,2.001,0,4.3271,2.186,2.186,0,0,4.45796044,1.83742266,0.240636709,1.289,0,0,5.544
ROUTE7,2015-20,3740.999999,0.083449035,0,0.198267066,0,0,0,0,-0.159705374,-0.214757342,0,0,0.218745178,0.290421264,1.50476439,12.60156918,0.26946225,0,0,0,0,0,0,1.9345,4.2244,2.001,0,0,2.186,2.186,2.29400587,0,4.45796044,0.240636709,1.289,0,0,5.455
ROUTE7,2015-21,3400.000001,0.054658453,0,0.155957239,0,0,0,0,-0.223594488,-0.170818123,0.050931526,0,4.871235094,0.218745178,1.46945425,12.57291052,0.26946225,0,0,0,0,0,0,1.5416,0,4.2244,2.001,0,0,2.186,1.247191961,2.29400587,0,0.234839591,1.289,0,0,5.649
ROUTE7,2015-22,3087.000002,0.019249497,0,0.16396068,0,0,0,0,-0.206055304,-0.170818123,0.033392341,-0.09763847,5.314417469,4.871235094,1.70960588,12.65717806,0.26946225,0,0,0,0,0,0,1.5416,0,0,4.2244,2.186,0,0,0,1.247191961,2.29400587,0.234839591,1.289,0,0,5.185
ROUTE7,2015-23,3190.999999,0,0,0.207303138,0,0,0,0,-0.172662963,-0.170818123,0,-0.029500664,3.836363312,5.314417469,1.59151648,12.58700596,0.39025345,0,0,0,0,0,0,1.3949,0,0,0,2.186,2.186,0,4.24918229,0,1.247191961,0.234839591,0.649,0,0,5.443
ROUTE7,2015-24,3442.000001,0,0,0.148988809,0,0,0,0,-0.266192258,-0.208929445,0.055417973,0,1.55962842,3.836363312,2.72131178,12.73610051,0.43476055,0.154141905,0,0,0,0,0,1.6248,4.2244,0,0,0,2.186,2.186,2.9502053,4.24918229,0,0.234839591,0.205,0,0,5.64
ROUTE7,2015-25,3103.999999,0,0,0.098564983,0,0,0,0,-0.210774285,-0.208929445,0,0,1.479036413,1.55962842,2.8743574,12.13300894,0.43476055,0.154141905,0.154141905,0,0,0,0,1.8396,0,4.2244,0,0,0,2.186,3.56966358,2.9502053,4.24918229,0.234839591,0.205,0,0,4.931
ROUTE7,2015-26,2763,0.003695114,-0.00532108,0,0,0,0,0,-0.226320151,-0.224475311,0,0,1.27578302,1.479036413,2.89031151,4.658372372,0.43476055,0.154141905,0.154141905,0.154141905,0,0,0,1.7642,0,0,4.2244,0,0,0,2.23530532,3.56966358,2.9502053,0.234839591,0.205,0,0,5.431
ROUTE7,2015-27,2710,0.024892253,-0.094849896,0,0,0,0,0,-0.299225533,-0.297380693,0,-0.614894984,1.02827503,1.27578302,2.84657043,3.765344341,0.57382335,0.154141905,0.154141905,0.154141905,0.154141905,0,0,1.7642,0,0,0,0,0,0,2.67593846,2.23530532,3.56966358,0.234839591,0.192,0,0,5.407
ROUTE7,2015-28,3502.000001,0.016451773,0,0.148920145,0,0,0,0,-0.300378451,-0.298533611,0,0,1.098089686,1.02827503,2.91493807,3.509410966,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0,1.5674,0,0,0,0,0,0,0,2.67593846,2.23530532,0.234839591,0.173,0,0,5.973
ROUTE7,2015-29,3589.999998,0,0,0.173828437,0,0,0,0,-0.346530755,-0.358476939,0,0,1.143064051,1.098089686,2.84549084,6.97143406,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.2229,3.2593,0,0,0,0,0,0,0,2.67593846,0.234839591,0.173,0,0,5.684
ROUTE7,2015-30,3651.000001,0,0,0.104164904,0,0,0,0,-0.350302176,-0.358476939,0,0,1.263675002,1.143064051,2.73056443,8.21563433,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.0957,0,3.2593,0,0,0,0,0,0,0,0.234839591,0.173,0,0,0
ROUTE7,2015-31,3363.000001,0,0,0.069153606,0,0,0,0,-0.359562748,-0.358476939,0,0,1.154245681,1.263675002,2.50965051,2.78147767,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.0957,0,0,3.2593,0,0,0,0,0,0,0.234839591,0.173,0,0,0
ROUTE7,2015-32,3256,0,0,0.066973474,0,0,0,0,-0.345211583,-0.358476939,0,0,2.011658473,1.154245681,2.56859233,2.48490665,0.44421663,0.287666617,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.0957,0,0,0,0,0,0,0,0,0,0.234839591,0.906,0,0,0
ROUTE7,2015-33,3216.999999,0.004071001,-0.016460932,0,0,0,0,0,-0.400971158,-0.358476939,0.040649379,0,1.374469233,2.011658473,2.42713152,2.934996039,0.44421663,0.287666617,0.287666617,0.154141905,0.154141905,0.154141905,0.154141905,1.4073,2.001,0,0,0,0,0,0,0,0,0.234839591,0.906,0,0,2.675
ROUTE7,2015-34,2991.000001,0,-0.065105619,0,0,0,0,0,-0.39891552,-0.358476939,0.038593741,0,1.623291352,1.374469233,2.05984706,2.799021979,0.44421663,0.287666617,0.287666617,0.287666617,0.154141905,0.154141905,0.154141905,1.4073,0,2.001,0,0,0,0,0,0,0,0.234839591,0.906,0,0,3.378
ROUTE7,2015-35,2986,0.001198071,-0.100680429,0,0,0,0,0,-0.453979634,-0.358476939,0.093657855,0,1.047153991,1.623291352,1.9977775,3.160035325,0.44421663,0.287666617,0.287666617,0.287666617,0.287666617,0.154141905,0.154141905,1.4073,2.001,0,2.001,0,0,0,1.44580024,0,0,0.234839591,0.906,0,0,3.378
ROUTE7,2015-36,3705.000001,0.00323167,0,0.15117819,0,0,0,0,-0.461880868,-0.358476939,0.101559089,0,1.038314155,1.047153991,1.97340141,2.567692844,0.50297001,0,0.287666617,0.287666617,0.287666617,0.287666617,0.154141905,1.4073,0,2.001,0,0,0,0,1.101580121,1.44580024,0,0.199332903,1.535,0,0,3.378
ROUTE7,2015-37,3439.999999,0,0,0.160657804,0,0,0,0,-0.444853765,-0.358476939,0.084531986,-0.299803433,0.861526646,1.038314155,1.39034554,2.499677967,0.54487512,0,0,0.287666617,0.287666617,0.287666617,0.287666617,1.4352,3.2593,0,2.001,0,0,0,0,1.101580121,1.44580024,0.199332903,1.836,0,0,3.347
ROUTE7,2015-38,3863.999999,0,0,0.159671027,0,0,0,0,-0.426998563,-0.358476939,0.066676784,-0.049392755,0.680131812,0.861526646,1.19395743,5.775992388,0.54487512,0,0,0,0.287666617,0.287666617,0.287666617,1.9163,2.001,3.2593,0,0,0,0,0,0,1.101580121,0.199332903,1.836,0,0,1.53
ROUTE7,2015-39,3770.999999,0,0,0.150043975,0,0,0,0,-0.395380218,-0.358476939,0.035058439,-0.049392755,1.379807852,0.680131812,0.83512924,2.921624302,0.54487512,0,0,0,0,0.287666617,0.287666617,1.9163,0,2.001,3.2593,0,0,0,2.65039381,0,0,0.199332903,1.836,0,0,1.53
ROUTE7,2015-40,3628.999999,0,0,0.141706422,0,0,0,0,-0.417493271,-0.358476939,0.057171492,0,1.212323421,1.379807852,1.22648574,2.448539006,0.46312434,0,0,0,0,0,0.287666617,1.9163,2.001,0,2.001,1.9419,0,0,3.18346882,2.65039381,0,0.199332903,1.572,0,0.993,5.722
ROUTE7,2015-41,3675.000001,0,0,0.070932133,0,0,0,0,-0.360321779,-0.358476939,0,0,1.011600912,1.212323421,1.39219701,1.961100315,0.22364389,0,0,0,0,0,0,1.9163,4.6725,2.001,0,1.9419,1.9419,0,2.13892281,3.18346882,2.65039381,0.199332903,0.173,0,0,5.849
ROUTE7,2015-42,3734,0,0,0.05759544,0,0,0,0,-0.436129232,-0.358476939,0.075807453,0,0.909370289,1.011600912,0.62620604,2.951929651,0.22364389,0,0,0,0,0,0,1.6788,4.3271,4.6725,2.001,2.6847,1.9419,1.9419,0,2.13892281,3.18346882,0.199332903,0.173,0,0,5.976
ROUTE7,2015-43,3651.000001,0,0,0.066183328,0,0,0,0,-0.426328966,-0.358476939,0.066007187,0,1.045777908,0.909370289,0.30435554,2.864239618,0.22364389,0,0,0,0,0,0,1.9021,0,4.3271,4.6725,2.6847,2.6847,1.9419,2.78570703,0,2.13892281,0.199332903,0.173,0,0.993,6.485
ROUTE7,2015-44,3318.000001,0,0,0.081361606,0,0,0,0,-0.379500087,-0.358476939,0.019178308,-0.101352494,0.653989161,1.045777908,0.86739419,2.273597556,0.22364389,0,0,0,0,0,0,2.1117,2.867,0,4.3271,2.0388,2.6847,2.6847,4.39729064,2.78570703,0,0.199332903,0.173,0,0,6.075
ROUTE7,2015-45,3457.999999,0,0,0.044513763,0,0,0,0,-0.394920143,-0.358476939,0.034598364,0,0.613235081,0.653989161,1.31835597,11.6114616,0.07785942,0,0,0,0,0,0,1.9535,0.912,2.867,0,2.0388,2.0388,2.6847,0,4.39729064,2.78570703,0.199332903,0.559,0,0,6.368
ROUTE7,2015-46,3362,0,-0.018605089,0,0,0,0,0,-0.435286578,-0.358476939,0.074964799,0,0.928751952,0.613235081,1.08308004,11.46044048,0.05135342,0,0,0,0,0,0,1.7741,0,0.912,2.867,2.0388,2.0388,2.0388,2.13892281,0,4.39729064,0.199332903,0.611,0,0,6.245
ROUTE7,2015-47,2995.000001,0,-0.153694696,0,0,0,0,0,-0.488019848,-0.358476939,0.127698069,0,0.799016971,0.928751952,0.66667311,10.98130719,0.05135342,0,0,0,0,0,0,1.5161,2.682,0,0.912,2.0388,2.0388,2.0388,1.247191961,2.13892281,0,0.199332903,0.611,0,0,5.858
ROUTE7,2015-48,2232.000001,0,-0.371270326,0,0,0,0,0,-0.500557253,-0.358476939,0.140235474,-0.229185866,0.689614302,0.799016971,0,10.00435854,0.05135342,0,0,0,0,0,0,1.0957,0,2.682,0,0,2.0388,2.0388,1.86419408,1.247191961,2.13892281,0.199332903,0.611,0,0,5.968
ROUTE7,2015-49,3186.999999,0,-0.039551609,0,0,0,0,0,-0.495278786,-0.358476939,0.134957007,0,0.776920562,0.689614302,0.347363434,9.87634023,0.23907415,0,0,0,0,0,0,1.0957,4.1368,0,2.682,0,0,2.0388,4.28986061,1.86419408,1.247191961,0.199332903,0.441,0,0,5.995
ROUTE7,2015-50,2605,0,-0.19329684,0,0,0,0,0,-0.547928997,-0.358476939,0.187607218,-0.047067511,3.044522438,0.776920562,0.941204277,8.85622847,0.35984418,0,0,0,0,0,0,1.0957,4.9609,4.1368,0,0,0,0,1.54110441,4.28986061,1.86419408,0.246400413,0.291,0,0,1.574
ROUTE7,2015-51,2046.000001,0,-0.591561732,0,0,0,0,0,-0.620675434,-0.358476939,0.260353655,-0.011560822,4.131196303,3.044522438,1.52923259,7.83443472,0.35984418,0,0,0,0,0,0,1.0957,2.682,4.9609,4.1368,0,0,0,2.50263479,1.54110441,4.28986061,0.246400413,0.291,0,0,1.279
ROUTE7,2015-52,1161,0,-1.145962473,0,0,0,0,0,-0.693588171,-0.358476939,0.333266392,-0.681718485,4.756012668,4.131196303,1.546449873,0,0.35984418,3.018286738,0,0,0,0,0,1.0957,0,2.682,4.9609,0,0,0,2.50263479,2.50263479,1.54110441,0.246400413,0.291,0,0,1.987
ROUTE8,2013-1,82895.00036,0,0,0,0,0,0,0,-0.301065766,-0.173016336,0.113228774,-0.400259474,0,0,2.29782184,0,0.13105649,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98109521,0,0,0,0.224,0,0,0
ROUTE8,2013-2,132487.0005,0,0,0,0,0,0,0,-0.237375291,-0.173016336,0.049538299,0,0.654803825,0,2.32129244,0,0.69067227,0,0,0,0,0,0,0.9765,0,0,0,0,0,0,0,2.98109521,0,0,0.784,0,2.936,0.028
ROUTE8,2013-3,126950.0004,0,0,0,0,0,0,0,-0.187836992,-0.173016336,0,-0.003951196,1.024343545,0.654803825,1.9739773,0,0.69067227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98109521,0,0.784,7.411,0,0.719
ROUTE8,2013-4,122667.0005,0,0,0,0,0,0,0,-0.229957428,-0.173016336,0.042120435,-0.050182922,0.859206075,1.024343545,1.97360305,0,0.69067227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,4.504,1.624,0.719
ROUTE8,2013-5,126954.0006,0,0,0.032493904,0,0,0,0,-0.219397671,-0.173016336,0.031560679,-0.001857442,0.760571424,0.859206075,2.08198672,0,0.66216028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,7.284,0,0.719
ROUTE8,2013-6,134895.0004,0.00034072,0,0.072458195,0,0,0,0,-0.221599619,-0.173016336,0.033762627,-0.018258934,0.5392577,0.760571424,2.19025601,0,0.47156361,0,0,0,0,0,0,0.4506,0,0,0,0,0,0,0,0,0,0,0.794,6.824,2.44,0.834
ROUTE8,2013-7,132120.0001,0.0015786,0,0.077223416,0,0,0,0,-0.216404067,-0.173016336,0.028567075,0,0.484784139,0.5392577,2.17665519,0,0.47156361,0,0,0,0,0,0,0.4506,0,0,0,0,0,0,0,0,0,0.006474011,0.794,8.781,3.072,0.834
ROUTE8,2013-8,136382.9996,0.004050808,0,0.052278967,0,0,0,0,-0.200874278,-0.173016336,0.013037286,-0.017670769,0.360585782,0.484784139,2.10030547,0,0.47156361,0,0,0,0,0,0,0.4506,0,0,0,0,0,0,0,0,0,0.006474011,0.794,10.307,1.328,0.834
ROUTE8,2013-9,147840.9999,0.004871854,0,0.126598069,0,0,0,0,-0.181172271,-0.166351615,0,0,0.519875459,0.360585782,2.00821898,0,0.46297348,0,0,0,0,0,0,0.4506,0,0,0,0,0,0,0,0,0,0.0446837,0.762,0,0,0.834
ROUTE8,2013-10,152909.9997,0.003350405,0,0.159978565,0,0,0,0,-0.196870808,-0.166351615,0.015698537,0,1.046603785,0.519875459,2.0118178,0,0.40982291,2.220971298,0,0,0,0,0,0.4506,4.7738,0,0,2.9766,0,0,0,0,0,0.077845552,0.541,0,1.741,0.081
ROUTE8,2013-11,146248,0.001034625,0,0.154385415,0,0,0,0,-0.177637509,-0.162816853,0,-0.000429277,0.817180237,1.046603785,1.90902131,0,0.40982291,3.883681838,2.220971298,0,0,0,0,0.556,2.7495,4.7738,0,2.9766,2.9766,0,0,0,0,0.077845552,0.541,0,0,0.081
ROUTE8,2013-12,142752.0003,0,0,0.124527771,0,0,0,0,-0.200636769,-0.162816853,0.02299926,0,1.047428981,0.817180237,1.19395443,0,0.40982291,3.332815448,3.883681838,2.220971298,0,0,0,0.556,4.9435,2.7495,4.7738,2.9766,2.9766,2.9766,2.5355022,0,0,0.078489122,0.541,0,1.426,0.081
ROUTE8,2013-13,134640.0002,0,0,0.110902712,0,0,0,0,-0.199965675,-0.162816853,0.022328166,-0.001287554,0.817872278,1.047428981,0.85767065,0,0.40982291,0,3.332815448,3.883681838,2.220971298,0,0,0.556,0,4.9435,2.7495,0,2.9766,2.9766,0,2.5355022,0,0.078489122,0.541,0,0,0.081
ROUTE8,2013-14,151100.0003,0.00079779,0,0.117753419,0,0,0,0,-0.244777013,-0.162816853,0.067139504,0,0.738348287,0.817872278,0.96843907,0,0.6079365,0,0,3.332815448,3.883681838,2.220971298,0,0.556,1.8322,0,4.9435,0,0,2.9766,1.216531225,0,2.5355022,0.079989176,0.442,6.486,0,0.773
ROUTE8,2013-15,147790.9996,0.001869503,0,0.108847249,0,0,0,0,-0.197107919,-0.162816853,0.019470409,0,0.863180907,0.738348287,1.04752895,0,0.67735932,3.125597738,0,0,3.332815448,3.883681838,2.220971298,2.2132,4.9435,1.8322,0,3.034,0,0,1.67618516,1.216531225,0,0.089154752,0.399,7.901,1.184,0.665
ROUTE8,2013-16,139850.0002,0.002355518,0,0.075010191,0,0,0,0,-0.158639153,-0.143818497,0,0,0.96164164,0.863180907,0.9084987,0,0.67735932,3.162619438,3.125597738,0,0,3.332815448,3.883681838,2.2132,2.5253,4.9435,1.8322,3.034,3.034,0,0,1.67618516,1.216531225,0.091909283,0.399,8.271,0,0.665
ROUTE8,2013-17,135912.9994,0.002058939,0,0.087037113,0,0,0,0,-0.135273585,-0.120452929,0,0,1.25678532,0.96164164,1.02926352,0,0.67735932,3.162619438,3.162619438,3.125597738,0,0,3.332815448,2.2132,4.7333,2.5253,4.9435,3.034,3.034,3.034,1.74454094,0,1.67618516,0.092120856,0.399,8.554,1.021,0
ROUTE8,2013-18,138516.9999,0.00198811,0,0.103019527,0,0,0,0,-0.106257988,-0.091437332,0,0,0.857545221,1.25678532,1.0684381,0,0.64214698,0,3.162619438,3.162619438,3.125597738,0,0,2.2132,2.9308,4.7333,2.5253,0,3.034,3.034,4.02688681,1.74454094,0,0.096342944,0.906,8.533,0,0
ROUTE8,2013-19,141831.0004,0.00142976,0,0.122527429,0,0,0,0,-0.082088044,-0.067267388,0,-0.008462077,0.9610423,0.857545221,1.1527319,0,0.59318132,0,0,3.162619438,3.162619438,3.125597738,0,1.9389,3.4914,2.9308,4.7333,0,0,3.034,2.53547936,4.02688681,1.74454094,0.096342944,1.331,8.69,1.446,0
ROUTE8,2013-20,137039.9996,0.000427551,0,0.121720528,0,0,0,0,-0.053042631,-0.038221975,0,-0.017853822,1.076958419,0.9610423,1.26091389,0,0.59318132,3.154995218,0,0,3.162619438,3.162619438,3.125597738,2.3468,4.8876,3.4914,2.9308,3.034,0,0,1.188212316,2.53547936,4.02688681,0.096342944,1.331,9.119,0,0
ROUTE8,2013-21,131400.0007,0,0,0.112236213,0,0,0,0,-0.040063818,-0.025243162,0,-0.000210682,1.180822888,1.076958419,1.42411392,0,0.59318132,3.154995218,3.154995218,0,0,3.162619438,3.162619438,2.3468,4.1756,4.8876,3.4914,3.034,3.034,0,2.95524333,1.188212316,2.53547936,0.096342944,1.331,8.852,1.784,0
ROUTE8,2013-22,124071.9998,0,0,0.039247303,0,0,0,0,-0.047325127,-0.025243162,0.007261309,-0.055214803,0.745439192,1.180822888,1.24194541,0,0.59318132,0,3.154995218,3.154995218,0,0,3.162619438,2.255,0,4.1756,4.8876,0,3.034,3.034,3.76845532,2.95524333,1.188212316,0.096342944,1.331,8.912,0,0.032
ROUTE8,2013-23,135772.0004,0.000294207,0,0.130707076,0,0,0,0,-0.021756094,-0.006935438,0,0,0.596111375,0.745439192,1.34957029,0,0.56416793,0,0,3.154995218,3.154995218,0,0,1.4238,3.8547,0,4.1756,0,0,3.034,2.39337993,3.76845532,2.95524333,0.121307835,1.311,7.6,1.822,0.807
ROUTE8,2013-24,133883.9997,0.000473929,0,0.101723313,0,0,0,0,-0.031146946,-0.006935438,0.009390851,0,0.541996177,0.596111375,1.39908736,0,0.56416793,0,0,0,3.154995218,3.154995218,0,1.4238,0,3.8547,0,0,0,0,0,2.39337993,3.76845532,0.171007504,1.311,0,0,0.807
ROUTE8,2013-25,129580,0.000728673,0,0.060722232,0,0,0,0,-0.029222948,-0.006935438,0.007466854,0,0.642925742,0.541996177,1.35359235,0,0.56416793,0.557353058,0,0,0,3.154995218,3.154995218,1.4238,0,0,3.8547,0,0,0,0.965081943,0,2.39337993,0.192284902,1.311,0,1.021,0.115
ROUTE8,2013-26,118838.9994,0.00043238,0,0.016366917,0,0,0,0,-0.008555466,-0.006935438,0,0,1.558969224,0.642925742,1.40720678,0,0.56416793,0.557353058,0.557353058,0,0,0,3.154995218,0.8173,2.0299,0,0,0,0,0,1.67618516,0.965081943,0,0.201619192,1.311,0,0,0
ROUTE8,2013-27,113663.0001,0.000611874,-0.006087643,0,0,0,0,0,-0.046666814,-0.031846158,0,-0.184143466,0.547450736,1.558969224,1.01393687,0,0.45824685,0.586349738,0.557353058,0.557353058,0,0,0,0.8173,0,2.0299,0,0,0,0,3.96048314,1.67618516,0.965081943,0.201619192,0.699,0,0,0
ROUTE8,2013-28,131340,0.000850896,0,0.084104465,0,0,0,0,-0.063854455,-0.049033799,0,0,0.704059214,0.547450736,1.29863722,0,0.41252365,0.586349738,0.586349738,0.557353058,0.557353058,0,0,0.8173,0,0,2.0299,0,0,0,0,3.96048314,1.67618516,0.205404208,0.287,0,2,4.805
ROUTE8,2013-29,131509.0001,0.000554794,0,0.072291336,0,0,0,0,-0.082529632,-0.067708976,0,0,0.670558544,0.704059214,1.22048774,0,0.41252365,0,0.586349738,0.586349738,0.557353058,0.557353058,0,0.8173,0,0,0,0,0,0,1.77618912,0,3.96048314,0.205404208,0.287,0,0,4.383
ROUTE8,2013-30,125338.0004,0.00089196,0,0.00879252,0,0,0,0,-0.122261972,-0.079873158,0.027568158,-0.000188911,0.64457251,0.670558544,1.19727714,0,0.41252365,0,0,0.586349738,0.586349738,0.557353058,0.557353058,0.4506,0,0,0,0,0,0,1.67685922,1.77618912,0,0.205404208,0.287,0,1.714,4.86
ROUTE8,2013-31,131905.0006,0.002809846,0,0.022097315,0,0,0,0,-0.140681135,-0.079873158,0.045987321,0,0.582198107,0.64457251,1.27164798,0,0.38483896,0,0,0,0.586349738,0.586349738,0.557353058,0.4506,1.3368,0,0,0,0,0,1.59482718,1.67685922,1.77618912,0.205404208,0.245,0,0,0
ROUTE8,2013-32,127418.0001,0.0033011,0,0.00478196,0,0,0,0,-0.135863538,-0.079873158,0.041169724,0,0.502483717,0.582198107,1.24539634,0,0.31207613,0,0,0,0,0.586349738,0.586349738,0.4506,1.3368,1.3368,0,0,0,0,0,1.59482718,1.67685922,0.20502635,0.133,4.466,2.183,5.842
ROUTE8,2013-33,120634.0003,0.003162843,-0.017416718,0,0,0,0,0,-0.094693814,-0.079873158,0,0,0.496300582,0.502483717,1.17916568,0,0.31207613,2.220971298,0,0,0,0,0.586349738,0.4506,0,1.3368,1.3368,2.4018,0,0,0,0,1.59482718,0.203513491,0.133,6.217,0,5.368
ROUTE8,2013-34,123685.9994,0.002023676,-0.030611658,0,0,0,0,0,-0.161119614,-0.100193321,0.046105637,0,0.554677506,0.496300582,1.60722688,0,0.31207613,2.220971298,2.220971298,0,0,0,0,0.4506,0,0,1.3368,2.4018,2.4018,0,0,0,0,0.193814832,0.133,5.676,2.29,5.66
ROUTE8,2013-35,119285.0004,0,-0.056701223,0,0,0,0,0,-0.190214547,-0.100193321,0.075200571,0,0.414825551,0.554677506,2.14308087,0,0.31207613,2.220971298,2.220971298,2.220971298,0,0,0,0.4506,1.3368,0,0,2.4018,2.4018,2.4018,3.15119629,0,0,0.170420821,0.133,6.378,0,5.551
ROUTE8,2013-36,120391.0002,0,-0.017200999,0,0,0,0,0,-0.175057685,-0.100193321,0.060043708,-0.144331987,1.020396542,0.414825551,1.99908506,0,0.48572018,2.810967148,2.220971298,2.220971298,2.220971298,0,0,0.4506,4.1763,1.3368,0,2.1502,2.4018,2.4018,1.159113251,3.15119629,0,0.110358444,1.207,6.042,2.277,5.775
ROUTE8,2013-37,129669.0002,0,0,0.020788853,0,0,0,0,-0.148495623,-0.100193321,0.033481647,-0.019507698,0.356753311,1.020396542,2.00977847,0,0.51194072,2.895540918,2.810967148,2.220971298,2.220971298,2.220971298,0,0.4506,4.1756,4.1763,1.3368,2.1502,2.1502,2.4018,1.63254399,1.159113251,3.15119629,0.110358444,1.311,5.496,0,6.559
ROUTE8,2013-38,125586.9994,0,0,0.029701692,0,0,0,0,-0.124997888,-0.100193321,0.009983911,0,0.616624915,0.356753311,2.20999367,0,0.51194072,3.307234688,2.895540918,2.810967148,2.220971298,2.220971298,2.220971298,2.4705,4.8979,4.1756,4.1763,2.9771,2.1502,2.1502,2.36965325,1.63254399,1.159113251,0.110358444,1.311,8.395,1.549,5.703
ROUTE8,2013-39,128363.0004,0,-0.003195099,0,0,0,0,0,-0.170725836,-0.100193321,0.055711859,0,0.475571953,0.616624915,2.31298497,0,0.51194072,3.176639248,3.307234688,2.895540918,2.810967148,2.220971298,2.220971298,2.4806,0,4.8979,4.1756,2.9356,2.9771,2.1502,1.63643157,2.36965325,1.63254399,0.110358444,1.311,7.591,0,2.57
ROUTE8,2013-40,132040.0005,0,0,0.025923451,0,0,0,0,-0.168142999,-0.100193321,0.053129022,0,0.600419869,0.475571953,2.33334622,0,0.40869303,3.150863478,3.176639248,3.307234688,2.895540918,2.810967148,2.220971298,2.4806,4.0785,0,4.8979,3.0357,2.9356,2.9771,4.18452977,1.63643157,2.36965325,0.107029269,1.297,8.269,0,5.081
ROUTE8,2013-41,130056.9994,0,0,0.018049669,0,0,0,0,-0.177660093,-0.100193321,0.062646116,0,0.452910885,0.600419869,2.27632304,0,0.32359853,2.649008198,3.150863478,3.176639248,3.307234688,2.895540918,2.810967148,2.4806,0,4.0785,0,2.2795,3.0357,2.9356,3.03678315,4.18452977,1.63643157,0.103479834,1.287,9.295,2.049,5.565
ROUTE8,2013-42,119230,0,-0.062889752,0,0,0,0,0,-0.143468397,-0.100193321,0.028454421,-0.006741125,0.446412487,0.452910885,2.32101634,0,0.32359853,3.150863478,2.649008198,3.150863478,3.176639248,3.307234688,2.895540918,1.956,4.6169,0,4.0785,3.0542,2.2795,3.0357,1.74454094,3.03678315,4.18452977,0.099707826,1.287,8.802,0,5.204
ROUTE8,2013-43,122153.9997,0,-0.046171256,0,0,0,0,0,-0.148896556,-0.100193321,0.03388258,0,0.942892981,0.446412487,2.44059616,0,0.32359853,3.150863478,3.150863478,2.649008198,3.150863478,3.176639248,3.307234688,1.9389,1.1238,4.6169,0,3.0542,3.0542,2.2795,2.0961435,1.74454094,3.03678315,0.099707826,1.287,8.825,1.549,3.173
ROUTE8,2013-44,121675.9996,0.000296962,-0.051507682,0,0,0,0,0,-0.139940866,-0.100193321,0.02492689,0,1.657481418,0.942892981,2.47821314,0,0.37918223,0,3.150863478,3.150863478,2.649008198,3.150863478,3.176639248,1.9389,4.2218,1.1238,4.6169,0,3.0542,3.0542,3.26708445,2.0961435,1.74454094,0.075482247,1.184,8.901,0,1.677
ROUTE8,2013-45,128453.0003,0,0,0.006205682,0,0,0,0,-0.152848852,-0.100193321,0.037834875,0,4.214215281,1.657481418,2.4337573,0,0.66014397,0,0,3.150863478,3.150863478,2.649008198,3.150863478,1.9389,4.3804,4.2218,1.1238,0,0,3.0542,0,3.26708445,2.0961435,0.067057961,0.139,9.249,1.426,6.109
ROUTE8,2013-46,117661.0003,0,-0.034493759,0,0,0,0,0,-0.115013977,-0.100193321,0,0,0.921917505,4.214215281,2.38785325,0,0.66014397,0,0,0,3.150863478,3.150863478,2.649008198,0.9785,4.358,4.3804,4.2218,0,0,0,0,0,3.26708445,0.065755595,0.139,8.628,0,4.308
ROUTE8,2013-47,109336.0001,0.000242634,-0.121676487,0,0,0,0,0,-0.101661525,-0.086840869,0,0,0.463812876,0.921917505,2.38984841,0,0.66014397,0,0,0,0,3.150863478,3.150863478,0.9785,2.6011,4.358,4.3804,0,0,0,0,0,0,0.064886408,0.139,9.029,1.641,4.796
ROUTE8,2013-48,86016.99999,0.00136464,-0.311039727,0,0,0,0,0,-0.050946556,-0.086840869,0,-0.161410639,0.215591596,0.463812876,2.27263816,0,0.66014397,0,0,0,0,0,3.150863478,0.9785,2.567,2.6011,4.358,0,0,0,2.22658212,0,0,0.056591228,0.139,8.266,0,5.686
ROUTE8,2013-49,110266.0003,0.001181333,-0.112707133,0,0,0,0,0,-0.126201092,-0.09570303,0.015677406,-0.02126797,2.022605775,0.215591596,2.47936407,0,0.35223598,0,0,0,0,0,0,0.9785,0.568,2.567,2.6011,0,0,0,0,2.22658212,0,0.056591228,0.124,8.691,2.377,1.843
